,Items,Origin,Items grouped,Category,Unit,amount,District,VDC,Village/Ward/extra info,lat,lon,District Latitude,District Longitude,Date,Location name,type
1000,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,6.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1001,Medical Kit,,Medical Kit,Medicine,unit,1.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1002,Blankets,,Blankets,Shelter,unit,50.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1003,Rice,,Rice,Food - Dry Food,sack,20.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1004,Dal,,Dal,Food - Dry Food,sack,6.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1005,Salt,,Salt,Food - Dry Food,sack,1.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1006,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,4.0,Nuwakot,Tupche,"Mahadev Khadka, ward 7",27.965670000000003,85.1539,27.964000000000002,83.0549,2015-05-20,"Tupche, Mahadev Khadka, ward 7",list
1007,Tarp,India,Tarp,Shelter,unit,60.0,Sindhupalchok,Dhuyang,Deurali Chalasi ward 6,27.85199,85.85637,27.829359999999998,85.54504,2015-05-20,"Dhuyang, Deurali Chalasi ward 6",list
1008,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,20.0,Sindhupalchok,Dhuyang,"Jhyamling, Ghimpche",27.85199,85.85637,27.829359999999998,85.54504,2015-05-20,"Dhuyang, Jhyamling, Ghimpche",list
1009,Rice,,Rice,Food - Dry Food,sack,250.0,Sindhupalchok,Dhuyang,"Jhyamling, Ghimpche",27.85199,85.85637,27.829359999999998,85.54504,2015-05-20,"Dhuyang, Jhyamling, Ghimpche",list
1010,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,10.0,Sindhupalchok,Dhuyang,"Jhyamling, Ghimpche",27.85199,85.85637,27.829359999999998,85.54504,2015-05-20,"Dhuyang, Jhyamling, Ghimpche",list
1011,Medical Kit,,Medical Kit,Medicine,unit,1.0,Sindhupalchok,Jethal,"wards 1, 2, 3",27.6988,85.91502,27.829359999999998,85.54504,2015-05-20,"Jethal, wards 1, 2, 3",list
1012,Tarp,India,Tarp,Shelter,unit,26.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1013,Tarp,Birgunj,Tarp,Shelter,unit,45.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1014,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,15.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1015,Sketch book,,Sketch book,Psychosocial support - Children supplies,unit,30.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1016,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,30.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1017,Pencils,,Pencils,Psychosocial support - Children supplies,unit,36.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1018,Eraser,,Eraser,Psychosocial support - Children supplies,unit,30.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1019,Sharpener,,Sharpener,Psychosocial support - Children supplies,unit,30.0,Gorkha,Darbhung,Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing,27.8653,84.7337,28.33333,84.83333,2015-05-21,"Darbhung, Rampur ward 8 - Distribution details see: https://docs.google.com/document/d/1Jgm-EVR1fAek-OnKr3A6nHK6rIxU2E_8aY6LeCZiDY4/edit?usp=sharing",list
1020,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,5.0,Sindhupalchok,Jethal,"wards 1, 2, 3",27.6988,85.91502,27.829359999999998,85.54504,2015-05-20,"Jethal, wards 1, 2, 3",list
1021,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,30.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1022,Tarp,India,Tarp,Shelter,unit,111.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1023,Tarp,Birgunj,Tarp,Shelter,unit,207.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1024,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,12.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1025,Sketch book,,Sketch book,Psychosocial support - Children supplies,unit,120.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1026,Pencils,,Pencils,Psychosocial support - Children supplies,unit,120.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1027,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,120.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1028,Sharpener,,Sharpener,Psychosocial support - Children supplies,unit,120.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1029,Eraser,,Eraser,Psychosocial support - Children supplies,unit,120.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1030,Medical Kit,,Medical Kit,Medicine,,5.0,Dolakha,Gairimudi,,27.604290000000002,86.12272,27.83333,86.25,2015-05-21,"Gairimudi, ",list
1031,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,4.0,Sindhupalchok,Dhuyang,,27.85199,85.85637,27.829359999999998,85.54504,2015-05-21,"Dhuyang, ",list
1032,Tarp,India,Tarp,Shelter,unit,55.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1033,Tarp,,Tarp,Shelter,unit,45.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1034,Blankets,,Blankets,Shelter,unit,50.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1035,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,4.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1036,Medical Kit,,Medical Kit,Medicine,unit,1.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1037,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,8.0,Sindhupalchok,Choukati,"Lungurpa, Dandagaun, Pandali",27.76987,85.95853000000001,27.829359999999998,85.54504,2015-05-21,"Choukati, Lungurpa, Dandagaun, Pandali",list
1038,Medical Kit,,Medical Kit,Medicine,unit,1.0,Nuwakot,Gerkhu,"wards 3, 4, 9",27.951790000000003,85.19261,27.964000000000002,83.0549,2015-05-21,"Gerkhu, wards 3, 4, 9",list
1039,Medical Kit,,Medical Kit,Medicine,unit,1.0,Nuwakot,BidurN.P.,Devighat ward 7,27.90842,85.1491,27.964000000000002,83.0549,2015-05-21,"BidurN.P., Devighat ward 7",list
1040,Tarp,India,Tarp,Shelter,unit,6.0,Solukhumbu,Takasindu,Nunthala,27.605999999999998,86.64771999999999,27.75,86.75,2015-05-21,"Takasindu, Nunthala",list
1041,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,1.0,Solukhumbu,Takasindu,Nunthala,27.605999999999998,86.64771999999999,27.75,86.75,2015-05-21,"Takasindu, Nunthala",list
1042,Medicine - rehydration,,Medicine - rehydration,Medicine,box,1.0,Solukhumbu,Takasindu,Nunthala,27.605999999999998,86.64771999999999,27.75,86.75,2015-05-21,"Takasindu, Nunthala",list
1043,Medical Kit,,Medical Kit,Medicine,unit,2.0,Tanahun,Bhanu,Turture,28.020090000000003,84.42373,27.91667,84.25,2015-05-21,"Bhanu, Turture",list
1044,Medical Kit,,Medical Kit,Medicine,unit,1.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1045,Tarp,India,Tarp,Shelter,unit,9.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1046,Tools (hardware),,Tools (hardware),Shelter,unit,46.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1047,Pencils,,Pencils,Psychosocial support - Children supplies,unit,124.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1048,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,480.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1049,Eraser,,Eraser,Psychosocial support - Children supplies,unit,90.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1050,Glue,,Glue,Psychosocial support - Children supplies,unit,24.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1051,Sharpener,,Sharpener,Psychosocial support - Children supplies,unit,40.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1052,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,6.0,Dhading,Marpak,ward 5,28.0135,84.9646,28.0,84.91667,2015-05-21,"Marpak, ward 5",list
1053,Tarp,India,Tarp,Shelter,unit,15.0,Kabhre Palanchok,DhulikhelN.P,"Sindhu, Listi, Chansingh",27.6217,85.5576,27.58333,85.66667,2015-05-21,"DhulikhelN.P, Sindhu, Listi, Chansingh",list
1054,Rice,,Rice,Food - Dry Food,sack,20.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1055,Dal,,Dal,Food - Dry Food,sack,2.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1056,Salt,,Salt,Food - Dry Food,sack,2.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1057,Beaten Rice,,Beaten Rice,Food - Dry Food,sack,4.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1058,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,15.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1059,Tarp,Birgunj,Tarp,Shelter,unit,75.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1060,Tarp,India,Tarp,Shelter,unit,115.0,Dolakha,Bulung,Bhirmundi,27.784440000000004,86.18175,27.83333,86.25,2015-05-21,"Bulung, Bhirmundi",list
1061,Blankets,,Blankets,Shelter,unit,150.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1062,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,10.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1063,Rice,,Rice,Food - Dry Food,sack,20.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1064,Dal,,Dal,Food - Dry Food,sack,2.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1065,Salt,,Salt,Food - Dry Food,sack,2.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1066,Tarp,India,Tarp,Shelter,unit,199.0,Sindhupalchok,Lisankhu,Wafal,27.65782,85.84673000000001,27.829359999999998,85.54504,2015-05-22,"Lisankhu, Wafal",list
1067,Tarp,India,Tarp,Shelter,unit,38.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1068,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,5.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1069,Blankets,,Blankets,Shelter,unit,32.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1070,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,2.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1071,Rice,,Rice,Food - Dry Food,sack,4.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1072,Dal,,Dal,Food - Dry Food,sack,1.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1073,Beaten Rice,,Beaten Rice,Food - Dry Food,sack,2.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1074,Salt,,Salt,Food - Dry Food,pack,50.0,Sindhupalchok,ThuloDhading,KhaniDhading,27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-22,"ThuloDhading, KhaniDhading",list
1075,Tarp,India,Tarp,Shelter,unit,5.0,Kathmandu District,KathmanduN.P.,Swayambu ward 15,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Swayambu ward 15",list
1076,Beaten Rice,,Beaten Rice,Food - Dry Food,sack,2.0,Kathmandu District,KathmanduN.P.,Swayambu ward 15,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Swayambu ward 15",list
1077,Dal,,Dal,Food - Dry Food,sack,1.0,Kathmandu District,KathmanduN.P.,Swayambu ward 15,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Swayambu ward 15",list
1078,Rice,,Rice,Food - Dry Food,sack,2.0,Kathmandu District,KathmanduN.P.,Swayambu ward 15,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Swayambu ward 15",list
1079,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,120.0,Nuwakot,Gerkhu,"wards 3, 4, 9",27.951790000000003,85.19261,27.964000000000002,83.0549,2015-05-21,"Gerkhu, wards 3, 4, 9",list
1080,Sketch book,,Sketch book,Psychosocial support - Children supplies,unit,30.0,Nuwakot,Gerkhu,"wards 3, 4, 9",27.951790000000003,85.19261,27.964000000000002,83.0549,2015-05-21,"Gerkhu, wards 3, 4, 9",list
1081,Tarp,India,Tarp,Shelter,unit,10.0,Kathmandu District,KathmanduN.P.,Swayambu Langtang Camp (Yellow Gumba,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Swayambu Langtang Camp (Yellow Gumba",list
1082,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,5.0,Nuwakot,Mahakali,Nepane ward 9,27.87254,85.36865999999999,27.964000000000002,83.0549,2015-05-22,"Mahakali, Nepane ward 9",list
1083,Blankets,,Blankets,Shelter,unit,49.0,Nuwakot,Mahakali,Nepane ward 9,27.87254,85.36865999999999,27.964000000000002,83.0549,2015-05-22,"Mahakali, Nepane ward 9",list
1084,Purification tablets,,Purification tablets,Sanitation - Water purification,tabs,46.0,Nuwakot,Mahakali,Nepane ward 9,27.87254,85.36865999999999,27.964000000000002,83.0549,2015-05-22,"Mahakali, Nepane ward 9",list
1085,Sanitary pads,,Sanitary pads,Sanitation - supplies,box,1.0,Nuwakot,Mahakali,Nepane ward 9,27.87254,85.36865999999999,27.964000000000002,83.0549,2015-05-22,"Mahakali, Nepane ward 9",list
1086,Diapers,,Diapers,Sanitation - Children supplies,box,2.0,Nuwakot,Mahakali,Nepane ward 9,27.87254,85.36865999999999,27.964000000000002,83.0549,2015-05-22,"Mahakali, Nepane ward 9",list
1087,Tarp,India,Tarp,Shelter,unit,5.0,Kathmandu District,KathmanduN.P.,Dirghayu Guru Hospital and Research Center,27.707309999999996,85.32218,27.707040000000003,85.33218000000001,2015-05-22,"KathmanduN.P., Dirghayu Guru Hospital and Research Center",list
1088,Tarp,India,Tarp,Shelter,unit,231.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1089,Blankets,,Blankets,Shelter,unit,238.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1090,Rice,,Rice,Food - Dry Food,sack,20.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1091,Dal,,Dal,Food - Dry Food,sack,4.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1092,Beaten Rice,,Beaten Rice,Food - Dry Food,sack,3.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1093,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,10.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1094,Sketch book,,Sketch book,Psychosocial support - Children supplies,unit,200.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1095,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,200.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1096,Pencils,,Pencils,Psychosocial support - Children supplies,unit,200.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1097,Sharpener,,Sharpener,Psychosocial support - Children supplies,unit,200.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1098,Eraser,,Eraser,Psychosocial support - Children supplies,unit,200.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1099,Pregnancy Kit,,Pregnancy Kit,Sanitation - supplies,unit,8.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1100,Salt,,Salt,Food - Dry Food,sack,2.0,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1101,Dalmot,,Dalmot,Food - Dry Food,sack,0.5,Sindhupalchok,ThuloDhading,Tandi (7) and Bersma (9),27.641540000000003,85.89695999999999,27.829359999999998,85.54504,2015-05-23,"ThuloDhading, Tandi (7) and Bersma (9)",list
1102,Tarp,India,Tarp,Shelter,unit,30.0,Sindhupalchok,Sindhupalchok,"different villages in Ramechhap, Dolakha, Okhaldhunga",27.829359999999998,85.54504,27.829359999999998,85.54504,2015-05-23,"Sindhupalchok, different villages in Ramechhap, Dolakha, Okhaldhunga",list
1103,Solar Lamps/Chargers (UNHCR),UNHCR,Solar Lamps/Chargers (UNHCR),Shelter,unit,4.0,Dolakha,Bigu,wards 7 & 8,27.836059999999996,86.0703,27.83333,86.25,2015-05-23,"Bigu, wards 7 & 8",list
1104,Medical Kit,,Medical Kit,Medicine,unit,4.0,Sindhupalchok,Thumpakhar,Mesida,27.724840000000004,85.83839,27.829359999999998,85.54504,2015-05-23,"Thumpakhar, Mesida",list
1105,Sketch book,,Sketch book,Psychosocial support - Children supplies,unit,60.0,Sindhupalchok,Thumpakhar,Mesida,27.724840000000004,85.83839,27.829359999999998,85.54504,2015-05-23,"Thumpakhar, Mesida",list
1106,Pencils,,Pencils,Psychosocial support - Children supplies,unit,60.0,Sindhupalchok,Thumpakhar,Mesida,27.724840000000004,85.83839,27.829359999999998,85.54504,2015-05-23,"Thumpakhar, Mesida",list
1107,Colour pencils,,Colour pencils,Psychosocial support - Children supplies,unit,60.0,Sindhupalchok,Thumpakhar,Mesida,27.724840000000004,85.83839,27.829359999999998,85.54504,2015-05-23,"Thumpakhar, Mesida",list
